Start_Date,Start_Hour,Start_Minute,End_Date,End_Hour,End_Minute,Month,Year,Category,Start,Stop,Miles,Purpose,Duration,Speed,Day,Day_Time
2025-07-25,10,47,2025-07-25,10,58,July,2025,Business,Cary,Morrisville,7.89,Meeting,11,43.01326909,Monday,Morning
2025-07-25,11,4,2025-07-25,11,33,July,2025,Business,Morrisville,Cary,12.71,Meeting,29,26.30438483,Monday,Morning
2025-07-25,11,37,2025-07-25,11,44,July,2025,Business,Parkway,Whitebridge,2.74,Meeting,7,23.45038286,Monday,Morning
2025-07-26,15,43,2025-07-26,15,49,July,2025,Business,Whitebridge,Westpark Place,3.54,Meeting,6,35.40548,Tuesday,Afternoon
2025-07-26,17,14,2025-07-26,17,24,July,2025,Business,Westpark Place,Whitebridge,3.38,Meeting,10,20.277684,Tuesday,Afternoon
2025-07-26,20,52,2025-07-26,21,0,July,2025,Business,Cary,Morrisville,4.02,Meal/Entertain,8,30.175125,Tuesday,Evening
2025-07-26,22,31,2025-07-26,22,39,July,2025,Business,Morrisville,Cary,4.02,Meal/Entertain,8,30.175125,Tuesday,Evening
2025-07-27,19,8,2025-07-27,19,20,July,2025,Business,Cary,Morrisville,4.51,Meal/Entertain,12,22.53076,Wednesday,Evening
2025-07-27,21,34,2025-07-27,21,57,July,2025,Business,Morrisville,Raleigh,23.66,Meal/Entertain,23,61.71469043,Wednesday,Evening
2025-07-27,22,0,2025-07-27,22,26,July,2025,Business,Raleigh,Morrisville,23.50,Meal/Entertain,26,54.22237846,Wednesday,Evening
2025-07-28,0,4,2025-07-28,0,9,July,2025,Business,Morrisville,Cary,3.70,Meal/Entertain,5,44.417784,Thursday,Night
2025-07-29,15,45,2025-07-29,15,47,July,2025,Business,Whitebridge,Westpark Place,3.54,Meal/Entertain,2,106.21644,Friday,Afternoon
2025-07-29,17,27,2025-07-29,17,45,July,2025,Business,Westpark Place,Whitebridge,3.54,Meal/Entertain,18,11.80182667,Friday,Afternoon
2025-07-30,17,2,2025-07-30,17,27,July,2025,Business,Cary,Durham,22.53,Meal/Entertain,25,54.073824,Saturday,Afternoon
2025-07-30,21,16,2025-07-30,21,41,July,2025,Business,Durham,Cary,21.40,Meal/Entertain,25,51.3701328,Saturday,Evening
2025-07-31,17,30,2025-07-31,17,37,July,2025,Business,Westpark Place,Whitebridge,2.90,Meal/Entertain,7,24.82981714,Sunday,Afternoon
2025-08-01,12,47,2025-08-01,13,4,Aug,2025,Business,Whitebridge,Arlington Park at Amberly,9.98,Meal/Entertain,17,35.21614588,Monday,Morning
2025-08-01,13,8,2025-08-01,13,19,Aug,2025,Business,Arlington Park at Amberly,Lexington Park at Amberly,2.09,Meal/Entertain,11,11.41168364,Monday,Afternoon
2025-08-01,13,28,2025-08-01,13,46,Aug,2025,Business,Lexington Park at Amberly,Westpark Place,3.06,Meal/Entertain,18,10.19248667,Monday,Afternoon
2025-08-01,13,52,2025-08-01,14,14,Aug,2025,Business,Cary,Apex,11.10,Meal/Entertain,22,30.28485273,Monday,Afternoon
2025-08-01,15,40,2025-08-01,15,47,Aug,2025,Business,Apex,Cary,7.40,Meal/Entertain,7,63.45397714,Monday,Afternoon
2025-08-01,16,18,2025-08-01,16,25,Aug,2025,Business,Whitebridge,Edgehill Farms,4.51,Meal/Entertain,7,38.62416,Monday,Afternoon
2025-08-01,16,29,2025-08-01,16,59,Aug,2025,Business,Cary,Morrisville,14.64,Meal/Entertain,30,29.289988,Monday,Afternoon
2025-08-01,17,23,2025-08-01,17,55,Aug,2025,Business,Morrisville,Cary,13.04,Meal/Entertain,32,24.44185125,Monday,Afternoon
2025-08-02,8,11,2025-08-02,8,32,Aug,2025,Business,Cary,Morrisville,13.52,Meeting,21,38.62416,Tuesday,Morning
2025-08-02,11,51,2025-08-02,12,15,Aug,2025,Business,Arlington,Washington,7.89,Meeting,24,19.714415,Tuesday,Morning
2025-08-02,19,15,2025-08-02,19,23,Aug,2025,Business,Kalorama Triangle,K Street,1.61,Meeting,8,12.07005,Tuesday,Evening
2025-08-02,21,23,2025-08-02,21,29,Aug,2025,Business,K Street,Kalorama Triangle,1.61,Meeting,6,16.0934,Tuesday,Evening
2025-08-03,12,46,2025-08-03,13,0,Aug,2025,Business,West End,Northwest Rectangle,3.22,Meeting,14,13.79434286,Wednesday,Morning
2025-08-03,14,59,2025-08-03,15,3,Aug,2025,Business,K Street,Kalorama Triangle,1.77,Meeting,4,26.55411,Wednesday,Afternoon
2025-08-03,16,0,2025-08-03,16,4,Aug,2025,Business,Kalorama Triangle,Downtown,2.41,Meeting,4,36.21015,Wednesday,Afternoon
2025-08-05,17,23,2025-08-05,17,30,Aug,2025,Business,Connecticut Avenue,Kalorama Triangle,2.09,Meeting,7,17.93264571,Friday,Afternoon
2025-08-05,18,17,2025-08-05,18,21,Aug,2025,Business,Kalorama Triangle,Columbia Heights,2.90,Meeting,4,43.45218,Friday,Afternoon
2025-08-05,19,17,2025-08-05,19,27,Aug,2025,Business,Columbia Heights,Kalorama Triangle,2.41,Meeting,10,14.48406,Friday,Evening
2025-08-06,6,40,2025-08-06,6,58,Aug,2025,Business,Washington,Arlington,10.62,Meeting,18,35.40548,Saturday,Night
2025-08-06,9,31,2025-08-06,9,53,Aug,2025,Business,Morrisville,Cary,12.87,Meeting,22,35.11287273,Saturday,Morning
2025-08-07,17,14,2025-08-07,17,23,Aug,2025,Business,Whitebridge,Edgehill Farms,4.35,Meeting,9,28.96812,Sunday,Afternoon
2025-08-07,17,28,2025-08-07,17,43,Aug,2025,Business,Edgehill Farms,Whitebridge,4.35,Customer Visit,15,17.380872,Sunday,Afternoon
2025-08-07,18,17,2025-08-07,18,23,Aug,2025,Business,Cary,Morrisville,4.02,Customer Visit,6,40.2335,Sunday,Afternoon
2025-08-07,20,15,2025-08-07,20,23,Aug,2025,Business,Morrisville,Cary,4.02,Meal/Entertain,8,30.175125,Sunday,Evening
2025-08-08,16,17,2025-08-08,16,31,Aug,2025,Business,Whitebridge,Farmington Woods,8.37,Meal/Entertain,14,35.86529143,Monday,Afternoon
2025-08-08,16,37,2025-08-08,16,50,Aug,2025,Business,Farmington Woods,Edgehill Farms,6.44,Meal/Entertain,13,29.71089231,Monday,Afternoon
2025-08-08,17,2,2025-08-08,17,13,Aug,2025,Business,Edgehill Farms,Whitebridge,4.35,Customer Visit,11,23.70118909,Monday,Afternoon
2025-08-08,21,50,2025-08-08,22,15,Aug,2025,Business,Cary,Morrisville,7.72,Customer Visit,25,18.5395968,Monday,Evening
2025-08-08,23,28,2025-08-08,23,37,Aug,2025,Business,Morrisville,Cary,5.15,Customer Visit,9,34.33258667,Monday,Evening
2025-08-09,14,20,2025-08-09,14,38,Aug,2025,Business,Whitebridge,Waverly Place,11.10,Customer Visit,18,37.01482,Tuesday,Afternoon
2025-08-09,15,15,2025-08-09,15,36,Aug,2025,Business,Cary,Raleigh,23.98,Customer Visit,21,68.51190286,Tuesday,Afternoon
2025-08-09,16,4,2025-08-09,16,37,Aug,2025,Business,Raleigh,Cary,28.00,Customer Visit,33,50.91366545,Tuesday,Afternoon
2025-08-10,16,56,2025-08-10,17,24,Aug,2025,Business,Cary,Durham,20.76,Customer Visit,28,44.48675571,Wednesday,Afternoon
2025-08-10,17,53,2025-08-10,18,28,Aug,2025,Business,Durham,Apex,24.62,Customer Visit,35,42.21068914,Wednesday,Afternoon
2025-08-10,18,49,2025-08-10,18,50,Aug,2025,Business,Apex,Apex,1.61,Customer Visit,1,96.5604,Wednesday,Afternoon
2025-08-10,19,47,2025-08-10,20,2,Aug,2025,Business,Apex,Cary,9.66,Customer Visit,15,38.62416,Wednesday,Evening
2025-08-11,12,53,2025-08-11,13,0,Aug,2025,Business,Whitebridge,Heritage Pines,3.54,Customer Visit,7,30.34755429,Thursday,Morning
2025-08-11,13,14,2025-08-11,13,28,Aug,2025,Business,Heritage Pines,Edgehill Farms,7.08,Customer Visit,14,30.34755429,Thursday,Afternoon
2025-08-11,13,32,2025-08-11,13,42,Aug,2025,Business,Edgehill Farms,Whitebridge,4.51,Customer Visit,10,27.036912,Thursday,Afternoon
2025-08-11,18,37,2025-08-11,19,29,Aug,2025,Business,Cary,Wake Forest,51.02,Customer Visit,52,58.86470538,Thursday,Afternoon
2025-08-11,20,59,2025-08-11,21,44,Aug,2025,Business,Wake Forest,Cary,51.34,Customer Visit,45,68.45059467,Thursday,Evening
2025-08-12,18,49,2025-08-12,18,52,Aug,2025,Business,Whitebridge,Westpark Place,3.06,Customer Visit,3,61.15492,Friday,Afternoon
2025-08-12,18,56,2025-08-12,19,5,Aug,2025,Business,Westpark Place,Whitebridge,2.90,Customer Visit,9,19.31208,Friday,Afternoon
2025-08-13,15,35,2025-08-13,15,58,Aug,2025,Business,Cary,Morrisville,13.52,Meeting,23,35.26553739,Saturday,Afternoon
2025-08-15,9,5,2025-08-15,9,52,Aug,2025,Business,R?walpindi,Unknown Location,25.11,Meeting,47,32.04983489,Monday,Morning
2025-08-15,15,20,2025-08-15,15,47,Aug,2025,Business,Unknown Location,Unknown Location,22.69,Meeting,27,50.42598667,Monday,Afternoon
2025-08-15,16,52,2025-08-15,17,30,Aug,2025,Business,Unknown Location,Unknown Location,25.27,Meeting,38,39.89469158,Monday,Afternoon
2025-08-15,19,8,2025-08-15,20,30,Aug,2025,Business,Unknown Location,Unknown Location,41.68,Temporary Site,82,30.49895561,Monday,Evening
2025-08-16,7,58,2025-08-16,8,11,Aug,2025,Business,Unknown Location,Unknown Location,12.71,Temporary Site,13,58.67901231,Tuesday,Morning
2025-08-16,8,16,2025-08-16,8,23,Aug,2025,Business,Unknown Location,Unknown Location,4.35,Temporary Site,7,37.24472571,Tuesday,Morning
2025-08-16,8,46,2025-08-16,8,53,Aug,2025,Business,Unknown Location,Unknown Location,8.85,Temporary Site,7,75.86888571,Tuesday,Morning
2025-08-16,10,6,2025-08-16,10,27,Aug,2025,Business,Unknown Location,Islamabad,9.17,Temporary Site,21,26.20925143,Tuesday,Morning
2025-08-16,10,31,2025-08-16,10,38,Aug,2025,Business,Islamabad,Islamabad,1.93,Temporary Site,7,16.55321143,Tuesday,Morning
2025-08-16,11,47,2025-08-16,12,3,Aug,2025,Business,Islamabad,Unknown Location,9.17,Temporary Site,16,34.3996425,Tuesday,Morning
2025-08-16,15,13,2025-08-16,15,36,Aug,2025,Business,Unknown Location,Unknown Location,26.07,Temporary Site,23,68.01210783,Tuesday,Afternoon
2025-08-17,10,17,2025-08-17,10,41,Aug,2025,Business,Unknown Location,Unknown Location,4.18,Temporary Site,24,10.46071,Wednesday,Morning
2025-08-17,10,57,2025-08-17,11,20,Aug,2025,Business,Unknown Location,Unknown Location,19.47,Temporary Site,23,50.79916696,Wednesday,Morning
2025-08-17,14,45,2025-08-17,14,50,Aug,2025,Business,Unknown Location,R?walpindi,2.25,Temporary Site,5,27.036912,Wednesday,Afternoon
2025-08-17,15,32,2025-08-17,15,47,Aug,2025,Business,R?walpindi,Islamabad,10.30,Temporary Site,15,41.199104,Wednesday,Afternoon
2025-08-17,16,29,2025-08-17,16,50,Aug,2025,Business,Islamabad,Unknown Location,11.75,Temporary Site,21,33.56623429,Wednesday,Afternoon
2025-08-17,16,54,2025-08-17,17,0,Aug,2025,Business,Unknown Location,Unknown Location,8.53,Temporary Site,6,85.29502,Wednesday,Afternoon
2025-08-17,17,5,2025-08-17,17,34,Aug,2025,Business,Unknown Location,Unknown Location,8.85,Temporary Site,29,18.31317931,Wednesday,Afternoon
2025-08-17,18,38,2025-08-17,18,57,Aug,2025,Business,Unknown Location,Unknown Location,12.39,Temporary Site,19,39.13237263,Wednesday,Afternoon
2025-08-18,18,40,2025-08-18,19,7,Aug,2025,Business,Unknown Location,Unknown Location,12.23,Temporary Site,27,27.17996444,Thursday,Afternoon
2025-08-19,8,24,2025-08-19,8,45,Aug,2025,Business,Unknown Location,Noorpur Shahan,12.23,Temporary Site,21,34.94566857,Friday,Morning
2025-08-19,8,54,2025-08-19,9,7,Aug,2025,Business,Noorpur Shahan,Islamabad,5.31,Temporary Site,13,24.51148615,Friday,Morning
2025-08-19,9,27,2025-08-19,9,47,Aug,2025,Business,Islamabad,R?walpindi,10.46,Temporary Site,20,31.38213,Friday,Morning
2025-08-19,10,57,2025-08-19,11,6,Aug,2025,Business,R?walpindi,Unknown Location,3.22,Temporary Site,9,21.45786667,Friday,Morning
2025-08-19,12,7,2025-08-19,12,24,Aug,2025,Business,Unknown Location,Islamabad,9.17,Temporary Site,17,32.37613412,Friday,Morning
2025-08-19,15,51,2025-08-19,16,6,Aug,2025,Business,Islamabad,Islamabad,5.15,Temporary Site,15,20.599552,Friday,Afternoon
2025-08-19,17,12,2025-08-19,17,52,Aug,2025,Business,Islamabad,Unknown Location,20.12,Temporary Site,40,30.175125,Friday,Afternoon
2025-08-21,10,0,2025-08-21,10,29,Aug,2025,Business,Unknown Location,Unknown Location,12.23,Airport/Travel,29,25.30548414,Sunday,Morning
2025-08-21,14,5,2025-08-21,14,34,Aug,2025,Business,Unknown Location,Unknown Location,12.39,Airport/Travel,29,25.63845103,Sunday,Afternoon
2025-08-21,16,30,2025-08-21,17,2,Aug,2025,Business,Unknown Location,Islamabad,19.63,Airport/Travel,32,36.8136525,Sunday,Afternoon
2025-08-21,18,10,2025-08-21,18,17,Aug,2025,Business,Islamabad,Islamabad,2.25,Airport/Travel,7,19.31208,Sunday,Afternoon
2025-08-21,18,48,2025-08-21,19,24,Aug,2025,Business,Islamabad,Unknown Location,32.51,Airport/Travel,36,54.18111333,Sunday,Afternoon
2025-08-22,10,0,2025-08-22,10,44,Aug,2025,Business,Unknown Location,Islamabad,15.77,Airport/Travel,44,21.50663455,Monday,Morning
2025-08-22,11,7,2025-08-22,11,23,Aug,2025,Business,Islamabad,Unknown Location,10.14,Airport/Travel,16,38.0206575,Monday,Morning
2025-08-22,12,36,2025-08-22,12,49,Aug,2025,Business,Unknown Location,Islamabad,7.89,Airport/Travel,13,36.39584308,Monday,Morning
2025-08-22,13,2,2025-08-22,13,11,Aug,2025,Business,Islamabad,Islamabad,2.41,Airport/Travel,9,16.0934,Monday,Afternoon
2025-08-22,14,7,2025-08-22,14,31,Aug,2025,Business,Islamabad,Unknown Location,17.54,Airport/Travel,24,43.854515,Monday,Afternoon
2025-08-22,15,14,2025-08-22,15,49,Aug,2025,Business,Unknown Location,Unknown Location,30.58,Airport/Travel,35,52.41850286,Monday,Afternoon
2025-08-22,15,59,2025-08-22,17,16,Aug,2025,Business,Unknown Location,Unknown Location,30.58,Airport/Travel,77,23.82659221,Monday,Afternoon
2025-08-22,19,58,2025-08-22,20,50,Aug,2025,Business,Unknown Location,R?walpindi,12.71,Airport/Travel,52,14.66975308,Monday,Evening
2025-08-22,20,53,2025-08-22,21,31,Aug,2025,Business,R?walpindi,R?walpindi,6.60,Airport/Travel,38,10.41835895,Monday,Evening
2025-08-22,22,31,2025-08-22,23,0,Aug,2025,Business,R?walpindi,Unknown Location,30.09,Airport/Travel,29,62.26480966,Monday,Evening
2025-08-23,8,10,2025-08-23,8,25,Aug,2025,Business,Unknown Location,Noorpur Shahan,14.00,Airport/Travel,15,56.005032,Tuesday,Morning
2025-08-23,9,35,2025-08-23,10,9,Aug,2025,Business,Noorpur Shahan,Unknown Location,12.07,Airport/Travel,34,21.30008824,Tuesday,Morning
2025-08-23,12,59,2025-08-23,13,15,Aug,2025,Business,Unknown Location,Noorpur Shahan,12.39,Airport/Travel,16,46.4696925,Tuesday,Morning
2025-08-23,13,19,2025-08-23,13,30,Aug,2025,Business,Noorpur Shahan,Islamabad,7.08,Airport/Travel,11,38.62416,Tuesday,Afternoon
2025-08-23,13,49,2025-08-23,14,4,Aug,2025,Business,Islamabad,Unknown Location,8.05,Airport/Travel,15,32.1868,Tuesday,Afternoon
2025-08-23,15,7,2025-08-23,15,12,Aug,2025,Business,Unknown Location,Unknown Location,3.06,Airport/Travel,5,36.692952,Tuesday,Afternoon
2025-08-23,15,15,2025-08-23,17,16,Aug,2025,Business,Unknown Location,Unknown Location,12.71,Airport/Travel,121,6.304356694,Tuesday,Afternoon
2025-08-23,17,42,2025-08-23,18,31,Aug,2025,Business,Unknown Location,Unknown Location,28.49,Airport/Travel,49,34.87998122,Tuesday,Afternoon
2025-08-24,12,5,2025-08-24,12,56,Aug,2025,Business,Unknown Location,Unknown Location,40.56,Airport/Travel,51,47.71219765,Wednesday,Morning
2025-08-24,13,1,2025-08-24,15,25,Aug,2025,Business,Unknown Location,Unknown Location,154.82,Airport/Travel,144,64.50771167,Wednesday,Afternoon
2025-08-25,15,17,2025-08-25,16,22,Aug,2025,Business,Unknown Location,Unknown Location,56.33,Airport/Travel,65,51.99406154,Thursday,Afternoon
2025-08-25,16,36,2025-08-25,16,56,Aug,2025,Business,Unknown Location,Unknown Location,8.85,Airport/Travel,20,26.55411,Thursday,Afternoon
2025-08-25,17,19,2025-08-25,19,20,Aug,2025,Business,Unknown Location,Unknown Location,81.11,Airport/Travel,121,40.22019967,Thursday,Afternoon
2025-08-25,19,25,2025-08-25,19,57,Aug,2025,Business,Unknown Location,Lahore,14.81,Airport/Travel,32,27.761115,Thursday,Evening
2025-08-25,22,58,2025-08-25,23,16,Aug,2025,Business,Lahore,Unknown Location,11.75,Airport/Travel,18,39.16060667,Thursday,Evening
2025-08-26,9,6,2025-08-26,9,20,Aug,2025,Business,Unknown Location,Unknown Location,8.05,Airport/Travel,14,34.48585714,Friday,Morning
2025-08-26,11,14,2025-08-26,11,26,Aug,2025,Business,Unknown Location,Unknown Location,6.12,Airport/Travel,12,30.57746,Friday,Morning
2025-08-26,12,10,2025-08-26,12,20,Aug,2025,Business,Unknown Location,Lahore,6.28,Airport/Travel,10,37.658556,Friday,Morning
2025-08-26,14,10,2025-08-26,14,33,Aug,2025,Business,Lahore,Lahore,11.91,Airport/Travel,23,31.06725913,Friday,Afternoon
2025-08-26,15,23,2025-08-26,15,35,Aug,2025,Business,Lahore,Lahore,2.41,Airport/Travel,12,12.07005,Friday,Afternoon
2025-08-26,15,59,2025-08-26,16,24,Aug,2025,Business,Lahore,Unknown Location,12.71,Airport/Travel,25,30.5130864,Friday,Afternoon
2025-08-26,16,55,2025-08-26,17,12,Aug,2025,Business,Unknown Location,Lahore,4.67,Airport/Travel,17,16.47206824,Friday,Afternoon
2025-08-26,18,42,2025-08-26,18,56,Aug,2025,Business,Lahore,Lahore,5.47,Airport/Travel,14,23.45038286,Friday,Afternoon
2025-08-26,19,31,2025-08-26,19,54,Aug,2025,Business,Lahore,Lahore,6.12,Airport/Travel,23,15.95345739,Friday,Evening
2025-08-26,20,6,2025-08-26,20,16,Aug,2025,Business,Lahore,Unknown Location,9.50,Airport/Travel,10,56.970636,Friday,Evening
2025-08-27,9,34,2025-08-27,10,11,Aug,2025,Business,Unknown Location,Lahore,15.45,Airport/Travel,37,25.05350919,Saturday,Morning
2025-08-27,11,47,2025-08-27,12,6,Aug,2025,Business,Lahore,Lahore,11.27,Airport/Travel,19,35.57488421,Saturday,Morning
2025-08-27,12,12,2025-08-27,12,17,Aug,2025,Business,Lahore,Lahore,1.45,Airport/Travel,5,17.380872,Saturday,Morning
2025-08-27,14,1,2025-08-27,15,44,Aug,2025,Business,Lahore,Unknown Location,139.37,Airport/Travel,103,81.18573437,Saturday,Afternoon
2025-08-27,16,15,2025-08-27,19,13,Aug,2025,Business,Unknown Location,Unknown Location,252.51,Airport/Travel,178,85.11419528,Saturday,Afternoon
2025-08-28,9,57,2025-08-28,10,18,Aug,2025,Business,Unknown Location,Noorpur Shahan,16.25,Airport/Travel,21,46.44095429,Sunday,Morning
2025-08-28,16,39,2025-08-28,16,55,Aug,2025,Business,Noorpur Shahan,Islamabad,9.98,Airport/Travel,16,37.417155,Sunday,Afternoon
2025-08-28,17,37,2025-08-28,17,55,Aug,2025,Business,Islamabad,Islamabad,8.53,Airport/Travel,18,28.43167333,Sunday,Afternoon
2025-08-28,21,15,2025-08-28,21,59,Aug,2025,Business,Islamabad,Unknown Location,19.47,Airport/Travel,44,26.55411,Sunday,Evening
2025-08-29,12,2,2025-08-29,12,31,Aug,2025,Business,Unknown Location,Islamabad,17.38,Airport/Travel,29,35.96042483,Monday,Morning
2025-08-29,13,38,2025-08-29,13,48,Aug,2025,Business,Islamabad,Islamabad,6.92,Airport/Travel,10,41.520972,Monday,Afternoon
2025-08-29,14,31,2025-08-29,14,41,Aug,2025,Business,Islamabad,Islamabad,4.02,Airport/Travel,10,24.1401,Monday,Afternoon
2025-08-29,14,49,2025-08-29,15,4,Aug,2025,Business,Islamabad,Unknown Location,9.17,Temporary Site,15,36.692952,Monday,Afternoon
2025-08-29,15,49,2025-08-29,15,59,Aug,2025,Business,Unknown Location,Islamabad,4.51,Temporary Site,10,27.036912,Monday,Afternoon
2025-08-29,16,6,2025-08-29,16,21,Aug,2025,Business,Islamabad,Unknown Location,6.44,Temporary Site,15,25.74944,Monday,Afternoon
2025-08-29,17,24,2025-08-29,17,41,Aug,2025,Business,Unknown Location,Islamabad,8.85,Temporary Site,17,31.24012941,Monday,Afternoon
2025-08-29,18,27,2025-08-29,18,36,Aug,2025,Business,Islamabad,Islamabad,4.18,Temporary Site,9,27.89522667,Monday,Afternoon
2025-08-30,11,53,2025-08-30,12,5,Aug,2025,Business,Unknown Location,Unknown Location,3.38,Temporary Site,12,16.89807,Tuesday,Morning
2025-08-30,12,46,2025-08-30,13,9,Aug,2025,Business,Unknown Location,Islamabad,14.16,Temporary Site,23,36.9448487,Tuesday,Morning
2025-08-30,13,25,2025-08-30,13,46,Aug,2025,Business,Islamabad,Islamabad,7.08,Temporary Site,21,20.23170286,Tuesday,Afternoon
2025-08-30,14,0,2025-08-30,14,20,Aug,2025,Business,Islamabad,Unknown Location,8.53,Temporary Site,20,25.588506,Tuesday,Afternoon
2025-08-30,17,27,2025-08-30,18,9,Aug,2025,Business,Unknown Location,Unknown Location,20.92,Temporary Site,42,29.88774286,Tuesday,Afternoon
2025-09-01,11,51,2025-09-01,12,24,Sep,2025,Business,Unknown Location,Islamabad,20.92,Temporary Site,33,38.03894545,Thursday,Morning
2025-09-01,17,21,2025-09-01,17,36,Sep,2025,Business,Islamabad,Unknown Location,17.06,Temporary Site,15,68.236016,Thursday,Afternoon
2025-09-01,18,49,2025-09-01,19,8,Sep,2025,Business,Unknown Location,Unknown Location,3.54,Temporary Site,19,11.18067789,Thursday,Afternoon
2025-09-02,11,37,2025-09-02,12,24,Sep,2025,Business,Unknown Location,Islamabad,14.81,Temporary Site,47,18.90118468,Friday,Morning
2025-09-02,18,56,2025-09-02,19,37,Sep,2025,Business,Unknown Location,Unknown Location,20.76,Temporary Site,41,30.38119902,Friday,Afternoon
2025-09-05,10,25,2025-09-05,10,44,Sep,2025,Business,Unknown Location,R?walpindi,27.68,Temporary Site,19,87.41257263,Monday,Morning
2025-09-06,17,49,2025-09-06,17,49,Sep,2025,Business,Unknown Location,Unknown Location,111.21,Temporary Site,0,inf,Tuesday,Afternoon
2025-09-10,10,28,2025-09-10,10,45,Sep,2025,Business,Unknown Location,Unknown Location,4.51,Temporary Site,17,15.90406588,Saturday,Morning
2025-09-11,9,51,2025-09-11,9,55,Sep,2025,Business,Unknown Location,Unknown Location,13.84,Temporary Site,4,207.60486,Sunday,Morning
2025-09-11,21,40,2025-09-11,21,42,Sep,2025,Business,Unknown Location,Unknown Location,15.77,Temporary Site,2,473.14596,Sunday,Evening
2025-09-12,8,7,2025-09-12,8,12,Sep,2025,Business,Unknown Location,Unknown Location,5.79,Temporary Site,5,69.523488,Monday,Morning
2025-09-12,11,15,2025-09-12,11,24,Sep,2025,Business,Unknown Location,Unknown Location,2.74,Temporary Site,9,18.23918667,Monday,Morning
2025-09-12,13,4,2025-09-12,13,44,Sep,2025,Business,Unknown Location,Unknown Location,18.51,Temporary Site,40,27.761115,Monday,Afternoon
2025-09-13,16,56,2025-09-13,17,2,Sep,2025,Business,Unknown Location,Unknown Location,1.13,Temporary Site,6,11.26538,Tuesday,Afternoon
2025-09-14,11,55,2025-09-14,11,59,Sep,2025,Business,Unknown Location,Unknown Location,1.13,Temporary Site,4,16.89807,Wednesday,Morning
2025-09-15,20,33,2025-09-15,20,38,Sep,2025,Business,Unknown Location,Unknown Location,1.45,Temporary Site,5,17.380872,Thursday,Evening
2025-09-16,7,8,2025-09-16,7,8,Sep,2025,Business,Unknown Location,Unknown Location,2.57,Temporary Site,0,inf,Friday,Morning
2025-09-18,18,7,2025-09-18,18,11,Sep,2025,Business,Unknown Location,Unknown Location,15.13,Temporary Site,4,226.91694,Sunday,Afternoon
2025-09-19,6,18,2025-09-19,6,49,Sep,2025,Business,R?walpindi,Unknown Location,29.29,Temporary Site,31,56.69029935,Monday,Night
2025-09-19,14,40,2025-09-19,14,56,Sep,2025,Business,Unknown Location,Islamabad,16.90,Temporary Site,16,63.3677625,Monday,Afternoon
2025-09-19,16,23,2025-09-19,16,31,Sep,2025,Business,Islamabad,Unknown Location,9.17,Temporary Site,8,68.799285,Monday,Afternoon
2025-09-19,17,36,2025-09-19,18,20,Sep,2025,Business,Unknown Location,Unknown Location,28.97,Temporary Site,44,39.50198182,Monday,Afternoon
2025-09-19,19,10,2025-09-19,19,49,Sep,2025,Business,Unknown Location,Islamabad,29.45,Temporary Site,39,45.30911077,Monday,Evening
2025-09-20,11,29,2025-09-20,11,48,Sep,2025,Business,Islamabad,Unknown Location,26.55,Temporary Site,19,83.85508421,Tuesday,Morning
2025-09-20,20,47,2025-09-20,22,47,Sep,2025,Business,Unknown Location,R?walpindi,15.45,Temporary Site,120,7.724832,Tuesday,Evening
2025-09-23,13,15,2025-09-23,13,40,Sep,2025,Business,Karachi,Karachi,4.67,Temporary Site,25,11.2010064,Friday,Afternoon
2025-09-24,14,34,2025-09-24,15,15,Sep,2025,Business,Karachi,Unknown Location,13.20,Temporary Site,41,19.31208,Saturday,Afternoon
2025-09-24,20,29,2025-09-24,20,33,Sep,2025,Business,Unknown Location,Unknown Location,3.86,Temporary Site,4,57.93624,Saturday,Evening
2025-09-27,8,33,2025-09-27,8,35,Sep,2025,Business,Unknown Location,Unknown Location,9.33,Temporary Site,2,280.02516,Tuesday,Morning
2025-09-27,13,21,2025-09-27,14,43,Sep,2025,Business,Lahore,Lahore,15.77,Temporary Site,82,11.54014537,Tuesday,Afternoon
2025-09-27,19,14,2025-09-27,20,34,Sep,2025,Business,Lahore,Unknown Location,11.75,Temporary Site,80,8.8111365,Tuesday,Evening
2025-09-28,17,21,2025-09-28,19,36,Sep,2025,Business,Islamabad,Unknown Location,32.99,Temporary Site,135,14.66287556,Wednesday,Afternoon
2025-09-29,16,13,2025-09-29,18,47,Sep,2025,Business,Unknown Location,Islamabad,20.28,Temporary Site,154,7.900396364,Thursday,Afternoon
2025-09-30,17,39,2025-09-30,20,20,Sep,2025,Business,Islamabad,Islamabad,60.67,Temporary Site,161,22.6107272,Friday,Afternoon
2025-09-30,20,59,2025-09-30,22,34,Sep,2025,Business,Islamabad,Unknown Location,26.88,Temporary Site,95,16.97430189,Friday,Evening
2025-10-03,17,9,2025-10-03,17,12,Oct,2025,Business,Unknown Location,Islamabad,16.90,Temporary Site,3,337.9614,Monday,Afternoon
2025-10-03,18,17,2025-10-03,18,34,Oct,2025,Business,Islamabad,Islamabad,4.51,Temporary Site,17,15.90406588,Monday,Afternoon
2025-10-03,18,51,2025-10-03,19,1,Oct,2025,Business,Islamabad,Islamabad,2.57,Temporary Site,10,15.449664,Monday,Afternoon
2025-10-03,22,4,2025-10-03,22,33,Oct,2025,Business,Islamabad,Unknown Location,20.44,Temporary Site,29,42.28679586,Monday,Evening
